# ndens	phi_ion
4.329731956052009525e-08 2.328316817623799706e-17
1.711822440605126646e-08 7.328257327574024748e-14
7.984900910249967739e-08 2.155027319249106816e-14
5.125537945342798442e-09 1.658162597774685345e-13
2.583420393328808917e-09 1.461714163457927801e-14
6.086975546436709235e-09 2.012936571622236593e-15
1.379017655634104309e-08 6.887890647068614246e-16
1.813544501438746375e-09 1.894486975885758561e-16
6.223803614254481168e-09 4.363239853231214263e-13
1.940431590737869858e-08 3.859236748903490273e-13
6.106550944277100953e-09 1.246034188706987969e-13
1.881233010951125784e-08 1.014297436818892813e-16
1.652599073914448877e-09 1.595925148977179681e-15
9.484658783194366370e-08 5.695168962782003226e-17
2.688157425041541627e-08 9.913934090212199447e-15
2.900303120828778566e-08 1.911758571541667454e-16
1.672934877332544932e-09 7.151549017090246268e-17
1.724902716544374438e-09 1.709972660982514913e-17
4.077302990052757429e-09 2.127235128015492471e-13
5.942342528893833572e-09 3.468671681175630839e-17
1.180453230610591133e-09 2.138176672178154734e-17
1.433175428127136864e-09 1.361069909250290059e-17
1.299999419933208184e-08 3.098634758966153563e-15
7.100176678037901239e-08 3.461245826232361636e-17
1.016111393914286889e-08 2.832832046706109268e-15
2.119043106422897718e-09 7.642807285114873663e-15
1.122776892777984556e-08 1.383879903253736513e-16
4.317569664906572833e-08 3.998007664415096324e-14
3.634495198258777874e-08 1.845068450209138334e-17
1.098458013394249385e-09 1.194420411165652700e-14
2.079897146455235922e-09 5.484582226930332444e-16
2.312102573483568476e-08 7.898515945613073849e-15
3.726275077559177371e-08 2.062721315119423167e-15
3.283250878219972257e-09 3.161645087041862509e-14
1.342683501323755786e-09 9.150190972562631210e-14
1.901891543274810289e-09 1.860914522229672650e-13
8.333271297710628794e-08 3.756833574838127416e-15
3.672870146441508710e-09 9.853196710221012053e-17
1.580227313759040322e-08 1.943276896764715926e-16
1.147005637363741068e-08 5.022296568772816311e-14
6.833190779171534255e-08 2.705550170526616959e-13
1.610172987175087461e-08 1.321859401581590933e-16
2.878745033687072586e-09 8.717673580920220358e-17
1.687206252325945744e-08 8.360364647628460855e-13
2.431382791433694412e-08 3.453020648415064501e-14
2.178455844835384380e-09 3.308838603415300830e-14
4.293113594977452570e-09 6.341753412261382288e-13
1.707743599679651197e-09 7.149280270324780577e-16
5.286851698066475578e-08 8.727868597760948146e-13
6.474104253999217999e-09 6.899257846448386693e-17
1.603741417894907029e-08 1.185648540756379689e-17
5.822688244658120690e-09 1.573309105695039394e-15
1.677727888074866232e-09 1.268122131924841510e-15
7.109083514475931518e-09 5.232366532556041513e-13
8.446200005547120060e-08 5.058732968500678264e-16
8.729526482691262583e-08 7.545464006690566995e-15
3.160900490276894599e-09 2.675785259632890586e-14
8.928530276905738585e-09 8.512084575321533577e-14
1.132093474954114552e-08 1.082713187046462186e-15
1.258416073076405830e-08 1.430594840533176252e-15
5.052424701569767678e-08 4.364054098835742708e-15
4.468059081282503517e-08 2.728670999916840456e-17
1.445647515267608542e-08 2.899207588740546951e-15
2.909367366016980019e-08 1.916482142970789826e-17
1.164507026186090586e-09 1.243389120785050269e-14
8.758361625339735277e-08 3.080917490644392110e-15
6.278799237084393188e-08 4.763615707559212561e-16
2.490152950313096214e-08 7.259347509228999428e-14
9.462937504290508111e-09 7.232873469349824681e-16
2.072652669643098838e-09 4.326036747727630328e-15
9.531128576696291329e-09 9.057188707162682578e-17
1.625368174550668026e-08 1.077371400672569311e-13
7.986731757400897773e-09 8.378320805990643918e-16
8.642320249568055455e-08 5.030031089680893943e-13
8.368517321075763297e-09 1.785990359112202419e-16
6.255428145708026574e-09 6.810030597382825396e-16
7.761137007781001628e-09 3.092129621932285068e-17
2.848117475212082890e-08 8.338538623306447629e-15
6.581291588229233925e-08 4.294870847619517907e-16
4.455000147645855627e-08 1.109904467485482515e-17
4.154103610585948389e-09 6.714677804475347626e-14
3.854356939479345155e-09 8.094580295924584599e-17
4.316725825653753672e-09 2.122807560048744426e-14
5.210636188346724341e-09 9.602714622355688696e-14
2.817667693335528994e-09 1.514175540745533445e-17
4.137616761433971843e-08 7.541387542869680742e-13
1.071494184181365733e-08 2.261182872663413141e-13
5.150091966967143105e-08 1.140086336169036861e-16
5.698543913486501240e-09 3.057250606525543414e-15
1.012551183013239212e-08 1.891591271653927649e-13
7.162791885850971419e-09 1.646480973416585038e-13
1.911247192681869354e-09 1.149920552281919734e-14
1.379401998485110763e-09 8.934957473152674870e-17
1.517499469515612234e-09 6.138472863967328625e-16
1.888401099157425796e-08 9.795060916973695866e-13
1.409901979388970524e-08 8.082200452680504918e-13
3.357891668038129820e-08 3.914117677169595522e-14
9.739305589412872522e-09 7.143622119524545611e-13
2.527379099879184787e-08 2.930236502183704782e-14
7.024761334501299735e-09 3.929302090615480177e-13
8.401682306544789030e-08 4.923081649052838394e-14
5.402348408919333417e-09 1.056973858004088815e-15
2.469525011822938228e-08 7.393891463833067705e-15
6.329522753154132656e-08 2.987268096375018057e-16
1.019041465640369109e-08 1.105102006024979975e-15
1.041365259208182839e-08 3.931395523567469579e-15
1.077035750239277838e-09 7.266116638863851353e-17
6.373472113618718978e-08 1.251617670791756654e-16
9.711892250114695980e-09 4.691501703667249835e-13
1.887200384251957138e-08 9.263119892730170929e-17
7.340911304420817687e-08 1.974747317425367749e-13
7.775865795068669986e-08 2.748574153130123842e-14
2.078297046857390760e-09 3.188559254262519995e-15
1.484632959594224300e-09 5.274705649201474039e-15
4.502780063472315505e-09 2.628285317545824572e-17
1.447025604180466136e-09 2.593005810275572355e-17
2.823081888487991593e-08 2.817488910421339281e-14
5.602411471314185292e-09 2.166875236119782535e-13
1.001968005396894772e-08 2.274411825962261289e-16
3.157907528252696787e-08 2.057235314842864116e-17
4.800002769148877165e-08 2.818080464487654707e-15
1.346047285387801837e-09 1.179385082142191700e-17
3.609712641254848407e-09 8.087196169075890201e-14
2.334685326569707239e-09 3.114802883518136890e-17
2.568235606401731560e-09 1.946041784561803046e-13
2.430610883438165811e-09 2.411971662368789405e-13
2.073383733281546754e-08 1.018128311036296267e-13
9.359355423892157853e-09 1.115179936446131411e-14
3.016549618750768940e-09 9.558237211009302754e-15
1.949337867113172786e-09 1.205279955262591918e-16
1.693851735587611191e-09 8.429118279351100279e-17
1.700903988657208408e-08 6.873043131685344747e-13
1.533701689873018252e-08 4.803749071352991712e-17
2.820494915466602370e-09 2.542007445932698775e-14
5.715880003262003614e-09 1.044020357675149418e-16
7.826752117092127557e-08 8.726318867076862242e-14
2.976599812271726255e-08 9.641189547452999780e-17
1.382581537769065258e-08 6.667468352586438793e-15
2.160322589996827762e-09 8.659315567863588232e-16
4.995013100946235660e-08 3.324028960378192903e-14
3.403793276310323262e-09 1.065865125933720806e-15
7.507318437897601941e-08 5.836591764291811288e-15
1.059406271914002771e-09 1.473569879434559070e-16
4.890154228678649424e-09 5.654617004412570897e-15
6.594142761317453074e-09 3.866653173695056083e-15
9.975171812173289006e-08 3.501498721423783922e-16
2.041632891844536212e-09 2.630941717999393955e-13
2.574461407495265770e-09 2.720341324151138336e-17
1.009558739532244613e-09 9.386934018868555789e-14
2.334369705228576208e-08 3.666332475048742369e-13
9.797854020517072164e-08 5.656216240506698102e-17
1.417966553499800915e-09 4.872036162821773683e-15
7.747284172842952842e-08 1.129984328754165188e-14
2.209066987481272398e-09 1.469431425498284894e-14
1.368104941652645181e-09 5.064694687583366901e-13
6.764785500437914355e-09 5.444316526551277535e-15
3.132483396145099467e-09 4.578749940753931850e-13
3.426832933433356925e-09 4.719025144739285759e-13
1.739617086905603458e-09 1.164266655250470688e-14
5.691450024038230231e-08 3.658206994804916755e-14
1.249826954288886017e-08 4.053728440533957846e-15
3.055232256257996769e-09 2.903507089638317778e-15
2.052666863507595465e-09 2.928744227543475841e-17
3.358197478233098565e-09 3.405872061754287702e-15
4.410682219871113885e-08 7.138127260578383892e-14
5.600131743017947777e-08 5.354471994061079655e-15
1.085853316314727391e-09 3.154152820281045968e-15
2.982878602733866987e-08 6.325722959778113176e-15
8.549466966226998395e-08 2.485264725657363330e-16
1.294570868219490294e-08 2.939996438046134418e-16
1.585815529826159259e-09 5.792385871728996432e-17
6.665622327617502600e-08 1.535634443120484763e-16
8.820806348386501847e-09 3.684283393352006425e-16
2.994257850697036497e-08 1.387208187730629012e-14
1.198290217216719377e-09 2.167874981163056832e-15
2.860510533567420874e-09 1.840724245500206135e-15
3.812584394994737059e-08 5.158465905564224853e-13
1.179458026588256228e-09 1.004846465619404347e-14
1.802631118552422383e-09 1.209183128236553557e-13
1.323961069303807218e-08 1.548122756110108826e-15
1.393876695477434846e-08 1.098902395832720597e-14
1.279148287348747280e-09 1.338606321321168412e-17
1.615039366996658781e-08 5.221269173984139601e-17
5.520543565403240068e-08 1.572578124038913526e-17
1.046775943401750580e-08 7.703708257229158946e-14
2.139427584573641974e-09 1.053352404180996444e-13
2.606209030704695616e-08 4.007387815474951159e-17
1.072810179681459897e-09 3.239948388980754352e-16
3.384389868502192812e-09 1.179147502420710700e-15
5.711926190660882824e-08 2.836480701146507490e-14
2.173519399206254495e-08 3.655817974359034620e-15
1.556065156880642117e-08 1.689127384321168304e-16
8.107239816333453527e-09 6.861597964042526863e-15
2.231202395096818520e-09 6.788999546869953072e-17
1.252151639976670621e-08 4.076755518628594131e-14
1.224310318310963015e-09 1.404444656644060466e-13
3.072395564782951790e-09 3.136206354109424333e-13
1.355147834266669926e-08 4.452366534581721977e-17
6.034523039423056680e-09 3.451968032615042443e-13
1.412607257723481847e-09 6.411757659131015587e-15
2.536704504684978445e-09 1.673832607677498031e-14
3.177445027663179047e-08 4.774501977072321120e-13
5.407004173197542311e-08 3.422472583242989437e-17
8.568188294642655407e-09 1.338432115313248019e-13
1.540091087685843225e-09 5.657179270944314120e-15
8.174218543425199526e-08 1.115494572834477293e-16
7.614070734878054572e-09 7.417201867891318678e-14
6.807607411475126974e-08 4.885982464567077984e-16
5.850902616549745931e-08 5.127918425608571200e-13
4.739979743119190146e-08 2.467320586502612016e-17
1.190044436151090070e-08 4.933195575096558331e-16
1.283743166946449174e-08 1.665075358958633966e-16
4.226211937577559211e-08 4.051043098467356819e-17
6.678937314552904979e-09 4.184566799690062722e-15
1.080349632384424902e-08 5.449181665736365943e-14
1.311473269006648180e-08 5.131236766102273887e-16
2.728323986759004673e-08 3.096055514614990837e-14
2.986355148522784093e-08 8.034017946155171222e-14
9.893865012592043179e-08 5.793197627072870058e-15
2.851182677479472001e-08 4.268652341428825128e-15
1.734187918776028979e-08 9.549832702781616163e-16
7.653126713775249302e-08 1.723779098139939786e-16
3.866824452840753232e-08 1.873694715242604923e-15
1.231051315565104120e-09 5.206979723922258116e-13
1.763403650690115809e-09 5.651203890625906741e-17
8.570354391253613017e-08 6.555566910225558713e-16
7.160158600760814447e-08 4.490962011192799047e-15
1.217815927477244409e-09 1.340171135491621306e-15
2.330049931024813801e-08 6.210280375206002590e-13
2.112139903263933181e-09 2.996763598903629153e-13
4.279908725612466411e-09 8.013713979141070974e-17
2.660291652595189248e-09 1.422742711939455040e-17
2.924373910403124558e-09 1.501008582638059933e-17
3.908497302238210804e-09 3.370836769385486874e-16
1.524816030207276169e-09 8.072705942323295673e-15
7.134705331843758025e-08 8.641864625620300175e-13
1.632493625792355825e-09 1.529061697779645934e-17
3.994220300443641094e-08 2.066820459377355056e-13
2.572870716596677629e-08 2.681158992478863791e-17
8.840838636512396833e-09 7.797757057257634630e-13
2.265395524311852768e-08 5.503031410183272295e-14
1.670161724290121541e-09 1.291072565556924851e-13
2.598002566657036817e-09 1.047442558804145736e-16
1.500145794798494438e-08 8.751889203421950469e-15
9.226160107751508637e-08 1.607508595040331520e-14
9.384046675514548454e-08 5.865511619926373556e-14
7.128882389768856364e-09 5.392809850986037343e-17
2.947936778075843255e-09 3.976561668009296581e-17
3.271138586228885720e-09 7.290246145528442723e-16
1.132979453770602093e-08 3.460280391612777923e-16
1.159738311571655828e-08 3.438792124936453039e-17
2.181198851779197504e-08 2.319371906897264544e-14
5.495752869080267323e-09 8.917859637884895280e-15
3.240174913833739179e-08 9.844996249000706029e-15
